구분,년,에볼라바이러스병 ,마버그열,라싸열,크리미안콩고출혈열,남아메리카출혈열,리프트밸리열,두창,페스트,탄저,보툴리눔독소증,야토병,신종감염병증후군,중증급성호흡기증후군(SARS),중동호흡기증후군(MERS),동물인플루엔자 인체감염증,신종인플루엔자,디프테리아,수두,홍역,콜레라,장티푸스,파라티푸스,세균성이질,장출혈성대장균감염증,A형간염,백일해,유행성이하선염,풍진(2018년이전),풍진(선천성),풍진(후천성),폴리오,수막구균 감염증,b형헤모필루스인플루엔자,폐렴구균 감염증,한센병,성홍열,반코마이신내성황색포도알균(VRSA) 감염증,카바페넴내성장내세균속균종(CRE) 감염증,E형간염,파상풍,B형간염,일본뇌염,C형간염,말라리아,레지오넬라증,비브리오패혈증,발진티푸스,발진열,쯔쯔가무시증,렙토스피라증,브루셀라증,공수병,신증후군출혈열,크로이츠펠트-야콥병(CJD) 및 변종크로이츠펠트-야콥병(vCJD),황열,뎅기열,큐열,웨스트나일열,라임병,진드기매개뇌염,유비저,치쿤구니야열,중증열성혈소판감소증후군(SFTS),지카바이러스감염증,top5
제주서귀포시 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,1,4,0,36,0,0,0,0,0,0,1,0,10,0,19,0,0,0,0,46,0,2,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,"['수두', 'C형간염', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', '성홍열']"
제주제주시 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,2,0,2,3,0,1,224,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '말라리아', '장출혈성대장균감염증']"
제주제주시 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,1,0,0,1,12,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,22,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '말라리아']"
제주제주시 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,1,0,1,0,188,0,0,0,0,0,0,0,0,8,0,0,0,1,3,0,0,1,0,0,0,1,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', 'B형간염']"
제주제주시 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733,0,0,0,0,1,1,2,0,613,0,0,0,0,0,0,0,0,44,0,0,0,0,1,0,0,2,0,0,0,0,34,0,0,0,1,0,0,4,0,0,0,0,0,0,2,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', '뎅기열']"
제주제주시 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,1,0,0,0,3,4,10,3,204,0,0,0,0,0,0,1,0,55,0,0,0,0,0,0,0,2,0,1,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
제주제주시 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,0,0,1,0,0,3,4,5,130,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,2,1,0,0,0,34,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', '중증열성혈소판감소증후군(SFTS)']"
제주제주시 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060,0,0,0,1,2,6,21,9,109,0,0,0,0,0,0,3,0,75,0,0,0,0,2,0,0,2,3,2,0,0,63,1,0,0,1,0,0,2,0,0,0,0,0,0,5,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
제주제주시 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1068,0,0,1,2,2,4,19,1,149,0,0,0,0,1,0,10,0,302,0,19,0,0,3,0,65,0,2,0,0,0,45,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,"['수두', '성홍열', '유행성이하선염', 'C형간염', '쯔쯔가무시증']"
제주제주시 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2183,0,0,3,0,2,4,12,3,211,0,0,0,0,0,1,14,0,110,0,74,0,0,2,0,89,3,4,0,0,0,33,0,0,0,2,0,0,0,1,0,0,0,0,0,10,0,"['수두', '유행성이하선염', '성홍열', 'C형간염', '카바페넴내성장내세균속균종(CRE) 감염증']"
제주제주시 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1270,1,0,0,1,2,2,50,7,199,0,0,1,0,0,0,13,0,87,0,110,0,0,6,0,83,3,3,1,0,1,44,1,0,0,1,0,0,2,0,0,0,0,0,0,4,0,"['수두', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', '성홍열', 'C형간염']"
제주제주시 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,1,0,12,11,1,75,0,0,0,0,0,0,5,0,37,0,84,0,0,0,0,70,0,10,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', '유행성이하선염', 'C형간염', '성홍열']"
충남계룡시 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"['유행성이하선염', '쯔쯔가무시증', '수두', '신증후군출혈열', '렙토스피라증']"
충남계룡시 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,2,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', 'A형간염', '세균성이질']"
충남계룡시 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', 'A형간염', '지카바이러스감염증']"
충남계룡시 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,1,0,0,0,2,0,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['유행성이하선염', '쯔쯔가무시증', '수두', 'A형간염', '비브리오패혈증']"
충남계룡시 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,0,0,2,0,16,1,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', 'A형간염']"
충남계룡시 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1,0,18,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', '중동호흡기증후군(MERS)']"
충남계룡시 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,5,1,21,0,0,0,0,0,0,0,0,52,0,0,0,0,1,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '성홍열', '쯔쯔가무시증', '유행성이하선염', 'A형간염']"
충남계룡시 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,1,5,0,17,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,3,1,0,0,0,0,14,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,"['성홍열', '수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염']"
충남계룡시 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,1,0,6,0,26,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
충남계룡시 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,1,0,0,0,54,0,23,0,0,0,0,0,0,2,0,10,0,1,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['수두', 'A형간염', '유행성이하선염', '성홍열', '쯔쯔가무시증']"
충남계룡시 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '뎅기열']"
충남공주시 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '유행성이하선염', '수두', '신증후군출혈열', '비브리오패혈증']"
충남공주시 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,1,1,1,3,22,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,44,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '수두', 'A형간염', '유행성이하선염', '장출혈성대장균감염증']"
충남공주시 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '유행성이하선염', '수두', 'A형간염', '성홍열']"
충남공주시 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,1,0,0,0,1,0,152,0,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,0,0,0,0,58,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"['유행성이하선염', '쯔쯔가무시증', '수두', '성홍열', 'B형간염']"
충남공주시 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,0,0,0,0,0,3,0,51,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,0,0,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', '성홍열', 'A형간염']"
충남공주시 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,148,0,0,1,0,1,0,2,0,64,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,63,2,0,0,2,0,0,1,0,0,1,0,0,0,1,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', 'A형간염']"
충남공주시 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,8,0,45,0,0,0,0,0,0,1,0,27,0,0,0,0,1,0,0,0,0,0,0,0,111,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,"['쯔쯔가무시증', '수두', '유행성이하선염', '성홍열', 'A형간염']"
충남공주시 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,24,0,54,0,0,0,0,0,0,0,0,37,0,0,0,2,3,0,4,1,0,0,0,1,97,0,0,0,2,0,0,1,0,0,0,0,0,1,5,1,"['수두', '쯔쯔가무시증', '유행성이하선염', '성홍열', 'A형간염']"
충남공주시 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,1,0,17,1,91,0,0,0,0,0,0,2,0,22,0,3,0,0,1,0,14,1,1,0,0,0,71,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', 'A형간염']"
충남공주시 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,0,0,0,0,0,124,0,62,0,0,0,0,1,0,0,0,12,0,2,0,0,0,1,10,0,0,0,0,0,40,2,0,0,8,0,0,0,1,0,0,0,0,0,6,0,"['A형간염', '유행성이하선염', '수두', '쯔쯔가무시증', '성홍열']"
충남공주시 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,7,0,30,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,10,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,"['유행성이하선염', '수두', 'C형간염', 'A형간염', '쯔쯔가무시증']"
충남금산군 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '수두', '유행성이하선염', '렙토스피라증', '신증후군출혈열']"
충남금산군 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '유행성이하선염', '수두', '말라리아', '신증후군출혈열']"
충남금산군 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '유행성이하선염', '수두', '신증후군출혈열', 'A형간염']"
충남금산군 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,"['유행성이하선염', '쯔쯔가무시증', '수두', '신증후군출혈열', '크로이츠펠트-야콥병(CJD) 및 변종크로이츠펠트-야콥병(vCJD)']"
충남금산군 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '수두', '유행성이하선염', '홍역', '성홍열']"
충남금산군 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,30,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,"['수두', '쯔쯔가무시증', '성홍열', '중동호흡기증후군(MERS)', '유행성이하선염']"
충남금산군 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '수두', '유행성이하선염', 'A형간염', '성홍열']"
충남금산군 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,1,0,0,2,1,8,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,29,0,1,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '수두', 'C형간염', '성홍열', '유행성이하선염']"
충남금산군 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,14,0,2,0,0,0,0,41,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['수두', 'C형간염', '쯔쯔가무시증', '유행성이하선염', '성홍열']"
충남금산군 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,141,3,8,0,0,0,0,0,0,3,0,8,0,1,0,0,0,0,33,0,0,0,0,0,20,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,"['A형간염', '수두', 'C형간염', '쯔쯔가무시증', '유행성이하선염']"
충남금산군 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,26,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['C형간염', '수두', '카바페넴내성장내세균속균종(CRE) 감염증', '성홍열', '쯔쯔가무시증']"
충남논산시 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '수두', '말라리아', '유행성이하선염', '일본뇌염']"
충남논산시 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,9,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,53,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', 'A형간염', '수두', '유행성이하선염', '수막구균 감염증']"
충남논산시 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,56,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '수두', '유행성이하선염', '신증후군출혈열', 'A형간염']"
충남논산시 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"['쯔쯔가무시증', '유행성이하선염', '수두', 'A형간염', '중증열성혈소판감소증후군(SFTS)']"
충남논산시 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,1,1,0,0,1,0,147,0,0,0,0,0,0,0,0,11,0,0,0,0,2,0,0,1,0,0,0,0,43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"['유행성이하선염', '수두', '쯔쯔가무시증', '성홍열', '신증후군출혈열']"
충남논산시 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,22,0,0,2,0,0,0,2,0,35,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['유행성이하선염', '쯔쯔가무시증', '수두', '성홍열', '중동호흡기증후군(MERS)']"
충남논산시 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,13,0,26,0,0,0,0,0,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,"['수두', '쯔쯔가무시증', '성홍열', '유행성이하선염', 'A형간염']"
충남논산시 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,1,0,0,0,24,0,11,0,0,0,0,0,0,0,0,32,0,6,0,0,0,0,16,0,0,1,0,0,152,4,0,0,7,0,0,1,0,0,1,0,0,0,3,0,"['쯔쯔가무시증', '수두', '성홍열', 'A형간염', 'C형간염']"
충남논산시 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,3,0,2,0,10,0,33,0,0,0,0,0,0,1,0,29,0,13,0,0,0,0,21,0,1,0,0,0,113,5,0,0,8,0,0,0,5,0,0,0,0,0,3,0,"['쯔쯔가무시증', '수두', '유행성이하선염', '성홍열', 'C형간염']"
충남논산시 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,2,0,0,0,0,1,103,1,44,0,0,0,0,0,0,0,0,9,0,7,0,1,1,0,33,0,0,0,0,0,28,4,0,0,4,0,0,0,2,0,0,0,0,0,1,0,"['수두', 'A형간염', '유행성이하선염', 'C형간염', '쯔쯔가무시증']"
충남논산시 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,1,4,0,12,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'C형간염', '카바페넴내성장내세균속균종(CRE) 감염증', 'A형간염']"
충남당진시 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,47,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '신증후군출혈열', '유행성이하선염', '세균성이질']"
충남당진시 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,1,0,2,0,11,1,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', 'A형간염', '유행성이하선염', '비브리오패혈증']"
충남당진시 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,1,0,1,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,19,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', 'A형간염', 'B형간염']"
충남당진시 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,0,1,0,4,0,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,1,35,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '수두', '유행성이하선염', '성홍열', '신증후군출혈열']"
충남당진시 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,1,0,0,0,4,0,11,0,0,0,0,0,0,0,0,14,0,0,0,0,1,1,0,2,0,0,0,1,24,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,"['수두', '쯔쯔가무시증', '성홍열', '유행성이하선염', 'A형간염']"
충남당진시 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,1,0,0,0,4,0,8,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,2,0,0,0,0,51,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', '성홍열', 'A형간염']"
충남당진시 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,2,0,0,1,13,0,15,0,0,0,0,0,0,2,0,29,0,0,0,0,0,0,0,1,0,0,0,0,55,0,0,0,16,0,0,3,1,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '성홍열', '신증후군출혈열', '유행성이하선염']"
충남당진시 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,0,0,0,0,0,0,27,0,35,0,0,0,0,0,0,0,0,153,0,3,0,0,2,0,22,2,0,0,0,0,83,1,0,0,6,0,0,0,0,0,0,0,0,0,5,0,"['수두', '성홍열', '쯔쯔가무시증', '유행성이하선염', 'A형간염']"
충남당진시 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,11,0,16,2,37,0,0,0,0,0,0,1,0,63,0,2,0,0,0,0,26,0,1,3,0,0,52,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,"['수두', '성홍열', '쯔쯔가무시증', '유행성이하선염', 'C형간염']"
충남당진시 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,1,0,103,0,29,0,0,0,0,0,0,1,0,27,0,2,0,1,2,0,25,0,4,0,0,0,14,0,0,0,5,0,0,1,2,0,0,0,0,0,3,0,"['수두', 'A형간염', '유행성이하선염', '성홍열', 'C형간염']"
충남당진시 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,12,0,12,0,0,0,0,0,0,2,0,6,0,3,0,1,1,0,13,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['수두', 'C형간염', 'A형간염', '유행성이하선염', '성홍열']"
충남보령시 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,48,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', '말라리아', '뎅기열']"
충남보령시 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,1,0,0,0,5,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,2,0,0,4,1,0,0,1,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', 'A형간염', '신증후군출혈열']"
충남보령시 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '세균성이질', 'B형간염', 'A형간염']"
충남보령시 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,52,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '성홍열', '유행성이하선염', '세균성이질']"
충남보령시 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,1,0,0,0,1,0,15,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,1,0,0,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', '성홍열', '장티푸스']"
충남보령시 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,0,0,0,42,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,"['쯔쯔가무시증', '수두', '성홍열', '유행성이하선염', '신증후군출혈열']"
